"id","code","name","account_type","taxonomy_ids","reconcile","non_trade","name@pt","deprecated"
"chart_22151","22151","Suppliers C/C - Joint Enterprises - National Market","liability_payable","l10n_pt_apo.pt_taxo_41_s,l10n_pt_apo.pt_taxo_12_m","True","","Fornecedores C/C - Empreendimento Conjunto - Mercado Nacional"
"chart_22152","22152","Suppliers C/C - Joint Enterprises - Intracommunity Market","liability_payable","l10n_pt_apo.pt_taxo_41_s,l10n_pt_apo.pt_taxo_12_m","True","","Fornecedores C/C - Empreendimento Conjunto - Mercado Intracomunitário"
"chart_22153","22153","Suppliers C/C - Joint Enterprises - Extracommunity Market","liability_payable","l10n_pt_apo.pt_taxo_41_s,l10n_pt_apo.pt_taxo_12_m","True","","Fornecedores C/C - Empreendimento Conjunto - Mercado Extracomunitário"
"chart_2216","2216","Suppliers - Other Related Parties","liability_payable",,"True","","Fornecedores - outras partes relacionadas","True"
"chart_22161","22161","Suppliers C/C - Other Related Parties - National Market","liability_payable","l10n_pt_apo.pt_taxo_42_s,l10n_pt_apo.pt_taxo_12_m","True","","Fornecedores C/C - Outras Partes Relacionadas - Mercado Nacional"
"chart_22162","22162","Suppliers C/C - Other Related Parties - Intracommunity Market","liability_payable","l10n_pt_apo.pt_taxo_42_s,l10n_pt_apo.pt_taxo_12_m","True","","Fornecedores C/C - Outras Partes Relacionadas - Mercado Intracomunitário"
"chart_22163","22163","Suppliers C/C - Other Related Parties - Extracommunity Market","liability_payable","l10n_pt_apo.pt_taxo_42_s,l10n_pt_apo.pt_taxo_12_m","True","","Fornecedores C/C - Outras Partes Relacionadas - Mercado Extracomunitário"
"chart_2221","2221","General Suppliers","liability_payable",,"True","","Fornecedores gerais","True"
"chart_22211","22211","Suppliers TP - General Suppliers - National Market","liability_current","l10n_pt_apo.pt_taxo_43_s,l10n_pt_apo.pt_taxo_13_m","True","","Fornecedores TP - Fornecedores Gerais - Mercado Nacional"
"chart_22212","22212","Suppliers TP - General Suppliers - Intracommunity Market","liability_current","l10n_pt_apo.pt_taxo_43_s,l10n_pt_apo.pt_taxo_13_m","True","","Fornecedores TP - Fornecedores Gerais - Mercado Intracomunitário"
"chart_22213","22213","Suppliers TP - General Suppliers - Extracommunity Market","liability_current","l10n_pt_apo.pt_taxo_43_s,l10n_pt_apo.pt_taxo_13_m","True","","Fornecedores TP - Fornecedores Gerais - Mercado Extracomunitário"
"chart_2222","2222","Suppliers - Mother Company","liability_payable",,"True","","Fornecedores - empresa-mãe","True"
"chart_22221","22221","Suppliers TP - Mother Company - National Market","liability_payable","l10n_pt_apo.pt_taxo_44_s,l10n_pt_apo.pt_taxo_13_m","True","","Fornecedores TP - Empresa Mãe - Mercado Nacional"
"chart_22222","22222","Suppliers TP - Mother Company - Intracommunity Market","liability_payable","l10n_pt_apo.pt_taxo_44_s,l10n_pt_apo.pt_taxo_13_m","True","","Fornecedores TP - Empresa Mãe - Mercado Intracomunitário"
"chart_22223","22223","Suppliers TP - Mother Company - Extracommunity Market","liability_payable","l10n_pt_apo.pt_taxo_44_s,l10n_pt_apo.pt_taxo_13_m","True","","Fornecedores TP - Empresa Mãe - Mercado Extracomunitário"
"chart_2223","2223","Suppliers - Subsidiary Companies","liability_payable",,"True","","Fornecedores - empresas subsidiárias","True"
"chart_22231","22231","Suppliers TP - Subsidiary Companies - National Market","liability_payable","l10n_pt_apo.pt_taxo_45_s,l10n_pt_apo.pt_taxo_13_m","True","","Fornecedores TP - Empresas Subsidiárias - Mercado Nacional"
"chart_22232","22232","Suppliers TP - Subsidiary Companies - Intracommunity Market","liability_payable","l10n_pt_apo.pt_taxo_45_s,l10n_pt_apo.pt_taxo_13_m","True","","Fornecedores TP - Empresas Subsidiárias - Mercado Intracomunitário"
"chart_22233","22233","Suppliers TP - Subsidiary Companies - Extracommunity Market","liability_payable","l10n_pt_apo.pt_taxo_45_s,l10n_pt_apo.pt_taxo_13_m","True","","Fornecedores TP - Empresas Subsidiárias - Mercado Extracomunitário"
"chart_2224","2224","Suppliers - Associated Companies","liability_payable",,"True","","Fornecedores - empresas associadas","True"
"chart_22241","22241","Suppliers TP - Associated Companies - National Market","liability_payable","l10n_pt_apo.pt_taxo_46_s,l10n_pt_apo.pt_taxo_13_m","True","","Fornecedores TP - Empresas Associadas - Mercado Nacional"
"chart_22242","22242","Suppliers TP - Associated Companies - Intracommunity Market","liability_payable","l10n_pt_apo.pt_taxo_46_s,l10n_pt_apo.pt_taxo_13_m","True","","Fornecedores TP - Empresas Associadas - Mercado Intracomunitário"
"chart_22243","22243","Suppliers TP - Associated Companies - Extracommunity Market","liability_payable","l10n_pt_apo.pt_taxo_46_s,l10n_pt_apo.pt_taxo_13_m","True","","Fornecedores TP - Empresas Associadas - Mercado Extracomunitário"
"chart_2225","2225","Suppliers - Joint Enterprises","liability_payable",,"True","","Fornecedores - empreendimentos conjuntos","True"
"chart_22251","22251","Suppliers TP - Joint Enterprises - National Market","liability_payable","l10n_pt_apo.pt_taxo_47_s,l10n_pt_apo.pt_taxo_13_m","True","","Fornecedores TP - Empreendimento Conjunto - Mercado Nacional"
"chart_22252","22252","Suppliers TP - Joint Enterprises - Intracommunity Market","liability_payable","l10n_pt_apo.pt_taxo_47_s,l10n_pt_apo.pt_taxo_13_m","True","","Fornecedores TP - Empreendimento Conjunto - Mercado Intracomunitário"
"chart_22253","22253","Suppliers TP - Joint Enterprises - Extracommunity Market","liability_payable","l10n_pt_apo.pt_taxo_47_s,l10n_pt_apo.pt_taxo_13_m","True","","Fornecedores TP - Empreendimento Conjunto - Mercado Extracomunitário"
"chart_2226","2226","Suppliers - Other Related Parties","liability_payable",,"True","","Fornecedores - outras partes relacionadas","True"
"chart_22261","22261","Suppliers TP - Other Related Parties - National Market","liability_payable","l10n_pt_apo.pt_taxo_48_s,l10n_pt_apo.pt_taxo_13_m","True","","Fornecedores TP - Outras Partes Relacionadas - Mercado Nacional"
"chart_22262","22262","Suppliers TP - Other Related Parties - Intracommunity Market","liability_payable","l10n_pt_apo.pt_taxo_48_s,l10n_pt_apo.pt_taxo_13_m","True","","Fornecedores TP - Outras Partes Relacionadas - Mercado Intracomunitário"
"chart_22263","22263","Suppliers TP - Other Related Parties - Extracommunity Market","liability_payable","l10n_pt_apo.pt_taxo_48_s,l10n_pt_apo.pt_taxo_13_m","True","","Fornecedores TP - Outras Partes Relacionadas - Mercado Extracomunitário"
"chart_225","225","Invoices Received and Checked","liability_payable",,"True","","Faturas em receção e conferência","True"
"chart_2251","2251","Fornecedores - Invoices Received and Checked - Mercado Nacional","liability_payable","l10n_pt_apo.pt_taxo_50_s,l10n_pt_apo.pt_taxo_15_m","True","","Fornecedores - Faturas em Receção e Conferência - Mercado Nacional"
"chart_2252","2252","Fornecedores - Invoices Received and Checked - Mercado Intracomunitário","liability_payable","l10n_pt_apo.pt_taxo_50_s,l10n_pt_apo.pt_taxo_15_m","True","","Fornecedores - Faturas em Receção e Conferência - Mercado Intracomunitário"
"chart_2253","2253","Fornecedores - Invoices Received and Checked - Mercado Extracomunitário","liability_payable","l10n_pt_apo.pt_taxo_50_s,l10n_pt_apo.pt_taxo_15_m","True","","Fornecedores - Faturas em Receção e Conferência - Mercado Extracomunitário"
"chart_228","228","Advances to suppliers","liability_payable",,"True","","Adiantamentos a fornecedores","True"
"chart_2281","2281","Fornecedores - Adiantamentos - Mercado Nacional","liability_payable","l10n_pt_apo.pt_taxo_51_s,l10n_pt_apo.pt_taxo_16_m","True","","Fornecedores - Adiantamentos - Mercado Nacional"
"chart_2282","2282","Fornecedores - Adiantamentos - Mercado Intracomunitário","liability_payable","l10n_pt_apo.pt_taxo_51_s,l10n_pt_apo.pt_taxo_16_m","True","","Fornecedores - Adiantamentos - Mercado Intracomunitário"
"chart_2283","2283","Fornecedores - Adiantamentos - Mercado Extracomunitário","liability_payable","l10n_pt_apo.pt_taxo_51_s,l10n_pt_apo.pt_taxo_16_m","True","","Fornecedores - Adiantamentos - Mercado Extracomunitário"
"chart_229","229","Accumulated impairment losses","liability_payable",,"True","","Perdas por imparidade acumuladas","True"
"chart_22911","22911","PIA - Fornecedores Gerais - Mercado Nacional","liability_payable","l10n_pt_apo.pt_taxo_52_s,l10n_pt_apo.pt_taxo_17_m","True","","PIA - Fornecedores Gerais - Mercado Nacional"
"chart_22912","22912","PIA - Fornecedores Gerais - Mercado Intracomunitário","liability_payable","l10n_pt_apo.pt_taxo_52_s,l10n_pt_apo.pt_taxo_17_m","True","","PIA - Fornecedores Gerais - Mercado Intracomunitário"
"chart_22913","22913","PIA - Fornecedores Gerais - Mercado Extracomunitário","liability_payable","l10n_pt_apo.pt_taxo_52_s,l10n_pt_apo.pt_taxo_17_m","True","","PIA - Fornecedores Gerais - Mercado Extracomunitário"
"chart_22921","22921","PIA - Fornecedores Empresa Mãe - Mercado Nacional","liability_payable","l10n_pt_apo.pt_taxo_52_s,l10n_pt_apo.pt_taxo_17_m","True","","PIA - Fornecedores Empresa Mãe - Mercado Nacional"
"chart_22922","22922","PIA - Fornecedores Empresa Mãe - Mercado Intracomunitário","liability_payable","l10n_pt_apo.pt_taxo_52_s,l10n_pt_apo.pt_taxo_17_m","True","","PIA - Fornecedores Empresa Mãe - Mercado Intracomunitário"
"chart_22923","22923","PIA - Fornecedores Empresa Mãe - Mercado Extracomunitário","liability_payable","l10n_pt_apo.pt_taxo_52_s,l10n_pt_apo.pt_taxo_17_m","True","","PIA - Fornecedores Empresa Mãe - Mercado Extracomunitário"
"chart_22931","22931","PIA - Fornecedores Empresas Subsidiárias - Mercado Nacional","liability_payable","l10n_pt_apo.pt_taxo_52_s,l10n_pt_apo.pt_taxo_17_m","True","","PIA - Fornecedores Empresas Subsidiárias - Mercado Nacional"
"chart_22932","22932","PIA - Fornecedores Empresas Subsidiárias - Mercado Intracomunitário","liability_payable","l10n_pt_apo.pt_taxo_52_s,l10n_pt_apo.pt_taxo_17_m","True","","PIA - Fornecedores Empresas Subsidiárias - Mercado Intracomunitário"
"chart_22933","22933","PIA - Fornecedores Empresas Subsidiárias - Mercado Extracomunitário","liability_payable","l10n_pt_apo.pt_taxo_52_s,l10n_pt_apo.pt_taxo_17_m","True","","PIA - Fornecedores Empresas Subsidiárias - Mercado Extracomunitário"
"chart_22941","22941","PIA - Fornecedores Empresas Associadas - Mercado Nacional","liability_payable","l10n_pt_apo.pt_taxo_52_s,l10n_pt_apo.pt_taxo_17_m","True","","PIA - Fornecedores Empresas Associadas - Mercado Nacional"
"chart_22942","22942","PIA - Fornecedores Empresas Associadas - Mercado Intracomunitário","liability_payable","l10n_pt_apo.pt_taxo_52_s,l10n_pt_apo.pt_taxo_17_m","True","","PIA - Fornecedores Empresas Associadas - Mercado Intracomunitário"
"chart_22943","22943","PIA - Fornecedores Empresas Associadas - Mercado Extracomunitário","liability_payable","l10n_pt_apo.pt_taxo_52_s,l10n_pt_apo.pt_taxo_17_m","True","","PIA - Fornecedores Empresas Associadas - Mercado Extracomunitário"
"chart_22951","22951","PIA - Fornecedores Empreendimento Conjunto - Mercado Nacional","liability_payable","l10n_pt_apo.pt_taxo_52_s,l10n_pt_apo.pt_taxo_17_m","True","","PIA - Fornecedores Empreendimento Conjunto - Mercado Nacional"
"chart_22952","22952","PIA - Fornecedores Empreendimento Conjunto - Mercado Intracomunitário","liability_payable","l10n_pt_apo.pt_taxo_52_s,l10n_pt_apo.pt_taxo_17_m","True","","PIA - Fornecedores Empreendimento Conjunto - Mercado Intracomunitário"
"chart_22953","22953","PIA - Fornecedores Empreendimento Conjunto - Mercado Extracomunitário","liability_payable","l10n_pt_apo.pt_taxo_52_s,l10n_pt_apo.pt_taxo_17_m","True","","PIA - Fornecedores Empreendimento Conjunto - Mercado Extracomunitário"
"chart_22961","22961","PIA - Fornecedores Outras Partes Relacionadas - Mercado Nacional","liability_payable","l10n_pt_apo.pt_taxo_52_s,l10n_pt_apo.pt_taxo_17_m","True","","PIA - Fornecedores Outras Partes Relacionadas - Mercado Nacional"
"chart_22962","22962","PIA - Fornecedores Outras Partes Relacionadas - Mercado Intracomunitário","liability_payable","l10n_pt_apo.pt_taxo_52_s,l10n_pt_apo.pt_taxo_17_m","True","","PIA - Fornecedores Outras Partes Relacionadas - Mercado Intracomunitário"
"chart_22963","22963","PIA - Fornecedores Outras Partes Relacionadas - Mercado Extracomunitário","liability_payable","l10n_pt_apo.pt_taxo_52_s,l10n_pt_apo.pt_taxo_17_m","True","","PIA - Fornecedores Outras Partes Relacionadas - Mercado Extracomunitário"
"chart_2311","2311","To corporate bodies","liability_current","l10n_pt_apo.pt_taxo_53_s,l10n_pt_apo.pt_taxo_18_m","False","","Aos órgãos sociais"
"chart_2312","2312","Staff","liability_current","l10n_pt_apo.pt_taxo_54_s,l10n_pt_apo.pt_taxo_19_m","False","","Ao pessoal"
"chart_2321","2321","To corporate bodies","liability_current","l10n_pt_apo.pt_taxo_55_s,l10n_pt_apo.pt_taxo_20_m","False","","Aos órgãos sociais"
"chart_2322","2322","Staff","liability_current","l10n_pt_apo.pt_taxo_56_s,l10n_pt_apo.pt_taxo_21_m","False","","Ao pessoal"
"chart_23711","23711","Of corporate bodies (current)","liability_current","l10n_pt_apo.pt_taxo_57_s","False","","Dos órgãos sociais (CORRENTE)"
"chart_23712","23712","Of corporate bodies (non-current)","liability_current","l10n_pt_apo.pt_taxo_57_s","False","","Dos órgãos sociais (NÃO CORRENTE)"
"chart_23721","23721","Of staff (current)","liability_current","l10n_pt_apo.pt_taxo_59_s","False","","Do pessoal (CORRENTE)"
"chart_23722","23722","Of staff (non-current)","liability_non_current","l10n_pt_apo.pt_taxo_59_s","False","","Do pessoal (NÃO CORRENTE)"
"chart_23811","23811","Outras Operações com os Órgãos Sociais - Corrente","liability_current","","False","","Outras Operações com os Órgãos Sociais - Corrente"
"chart_23812","23812","Outras Operações com os Órgãos Sociais - Não Corrente","liability_non_current","l10n_pt_apo.pt_taxo_23_m","False","","Outras Operações com os Órgãos Sociais - Não Corrente"
"chart_23821","23821","Outras Operações com o Pessoal - Corrente","liability_current","","False","","Outras Operações com o Pessoal - Corrente"
"chart_23822","23822","Outras Operações com o Pessoal - Não Corrente","liability_non_current","l10n_pt_apo.pt_taxo_25_m","False","","Outras Operações com o Pessoal - Não Corrente"
"chart_23911","23911","To corporate bodies","liability_current",,"False","","Aos órgãos sociais","True"
"chart_239111","239111","PIA Aceites Fiscalmente - Adiantamentos aos Órgãos Sociais","liability_current","l10n_pt_apo.pt_taxo_65_s,l10n_pt_apo.pt_taxo_26_m","False","","PIA Aceites Fiscalmente - Adiantamentos aos Órgãos Sociais"
"chart_239112","239112","PIA Aceites Fiscalmente - Adiantamentos ao Pessoal","liability_current","l10n_pt_apo.pt_taxo_65_s,l10n_pt_apo.pt_taxo_26_m","False","","PIA Aceites Fiscalmente - Adiantamentos ao Pessoal"
"chart_23912","23912","Staff","liability_current",,"False","","Ao pessoal","True"
"chart_2391211","2391211","PIA Aceites Fiscalmente - Outras Operações Aos Órgãos Sociais - Corrente","liability_current","l10n_pt_apo.pt_taxo_65_s,l10n_pt_apo.pt_taxo_26_m","False","","PIA Aceites Fiscalmente - Outras Operações Aos Órgãos Sociais - Corrente"
"chart_2391212","2391212","PIA Aceites Fiscalmente - Outras Operações Aos Órgãos Sociais - Não Corrente","liability_non_current","l10n_pt_apo.pt_taxo_65_s,l10n_pt_apo.pt_taxo_26_m","False","","PIA Aceites Fiscalmente - Outras Operações Aos Órgãos Sociais - Não Corrente"
"chart_2391221","2391221","PIA Aceites Fiscalmente - Outras Operações ao Pessoal - Corrente","liability_current","l10n_pt_apo.pt_taxo_65_s,l10n_pt_apo.pt_taxo_26_m","False","","PIA Aceites Fiscalmente - Outras Operações ao Pessoal - Corrente"
"chart_2391222","2391222","PIA Aceites Fiscalmente - Outras Operações ao Pessoal - Não Corrente","liability_non_current","l10n_pt_apo.pt_taxo_65_s,l10n_pt_apo.pt_taxo_26_m","False","","PIA Aceites Fiscalmente - Outras Operações ao Pessoal - Não Corrente"
"chart_239211","239211","To corporate bodies (current)","liability_current","l10n_pt_apo.pt_taxo_66_s,l10n_pt_apo.pt_taxo_27_m","False","","Aos órgãos sociais (CORRENTE)"
"chart_239212","239212","To corporate bodies (non-current)","liability_current","l10n_pt_apo.pt_taxo_66_s,l10n_pt_apo.pt_taxo_27_m","False","","Ao órgãos sociais (NÃO CORRENTE)"
"chart_239222","239222","To staff (non-current)","liability_non_current",,"False","","Ao pessoal (NÃO CORRENTE)","True"
"chart_239221","239221","To staff (current)","liability_current",,"False","","Ao pessoal (CORRENTE)","True"
"chart_2392211","2392211","PIA não Aceites Fiscalmente - Outras Operações Aos Órgãos Sociais - Corrente","liability_current","l10n_pt_apo.pt_taxo_66_s,l10n_pt_apo.pt_taxo_27_m","False","","PIA não Aceites Fiscalmente - Outras Operações Aos Órgãos Sociais - Corrente"
"chart_2392212","2392212","PIA não Aceites Fiscalmente - Outras Operações Aos Órgãos Sociais - Não Corrente","liability_current","l10n_pt_apo.pt_taxo_66_s,l10n_pt_apo.pt_taxo_27_m","False","","PIA não Aceites Fiscalmente - Outras Operações Aos Órgãos Sociais - Não Corrente"
"chart_2392221","2392221","PIA não Aceites Fiscalmente -  Outras Operações ao Pessoal - Corrente","liability_current","l10n_pt_apo.pt_taxo_66_s,l10n_pt_apo.pt_taxo_27_m","False","","PIA não Aceites Fiscalmente -  Outras Operações ao Pessoal - Corrente"
"chart_2392222","2392222","PIA não Aceites Fiscalmente -  Outras Operações ao Pessoal - Não Corrente","liability_current","l10n_pt_apo.pt_taxo_66_s,l10n_pt_apo.pt_taxo_27_m","False","","PIA não Aceites Fiscalmente -  Outras Operações ao Pessoal - Não Corrente"
"chart_241","241","Income tax","liability_current",,"False","","Imposto sobre o rendimento","True"
"chart_2411","2411","Pagamentos por conta","liability_current","l10n_pt_apo.pt_taxo_71_s,l10n_pt_apo.pt_taxo_32_m","False","","Pagamentos por conta"
"chart_2413","2413","Pagamentos Adicionais por Conta","liability_current","l10n_pt_apo.pt_taxo_71_s,l10n_pt_apo.pt_taxo_32_m","False","","Pagamentos Adicionais por Conta"
"chart_2414","2414","Retenções Efetuadas por Terceiros","liability_current","l10n_pt_apo.pt_taxo_71_s,l10n_pt_apo.pt_taxo_32_m","False","","Retenções Efetuadas por Terceiros"
"chart_2415","2415","IRC Estimado","liability_current","l10n_pt_apo.pt_taxo_71_s,l10n_pt_apo.pt_taxo_32_m","False","","IRC Estimado"
"chart_2416","2416","IRC a Pagar","liability_current","l10n_pt_apo.pt_taxo_71_s,l10n_pt_apo.pt_taxo_32_m","False","","IRC a Pagar"
"chart_2417","2417","IRC a Recuperar","liability_current","l10n_pt_apo.pt_taxo_71_s,l10n_pt_apo.pt_taxo_32_m","False","","IRC a Recuperar"
"chart_242","242","Retention retention on income","asset_current",,"False","","Retenção de impostos sobre rendimentos","True"
"chart_24211","24211","Trabalho Dependente - Retenção IRS","liability_current","l10n_pt_apo.pt_taxo_72_s,l10n_pt_apo.pt_taxo_33_m","False","","Trabalho Dependente - Retenção IRS"
